kappa,Seed,Closure,N,Duration_s,MC_runtime_s,bias_hz_50ms,rmse_hz_50ms,crmse_hz_50ms,mc_std_hz_50ms,nrmse_50ms,centered_nrmse_50ms,mc_mean_hz_50ms,closure_mean_hz_50ms,mass_min,mass_final,mass_error_max,tail_mass_max,cum_leak_final,runtime_s,pde_kappa,use_jensen,dr,dt,R_max,dynamic_joint_moments,min_cov_eigenvalue,covariance_projection_total
2.0,2,joint_gaussian,5000,8.0,15.718667662004009,0.04205328704568513,0.09830793863183011,0.08885928115111492,0.09856796661825874,0.9973619422683672,0.9015026301116231,8.096833333333334,8.138886620379019,0.9999978761820821,0.9999978761820821,2.1238179178650896e-06,2.902330934403299e-06,2.1238179168179773e-06,62.15220283099916,2.0,False,0.001,0.0001,2.0,True,-8.271806125530277e-25,8.363834030710887e-12
2.0,3,mean_only,5000,8.0,16.751525261992356,-0.9776344191362228,0.9835081123815629,0.10732730146856888,0.11960064263307946,8.223267791284774,0.8973806419906645,8.10016666666667,7.122532247530445,0.9999818983709603,0.9999818983709603,1.8101629039701805e-05,1.5898895315262316e-05,1.810162903897205e-05,9.789665761010838,2.0,False,0.001,0.0001,2.0,False,0.0,0.0
2.0,3,variance_corrected,5000,8.0,16.751525261992356,0.2942238380920863,0.3135146305158784,0.10827629771039252,0.11960064263307946,2.6213457019432913,0.9053153505418137,8.10016666666667,8.394390504758755,0.9999988035674634,0.9999988035674634,1.196432536598735e-06,1.8493010999211302e-06,1.196432534303738e-06,9.704969238999183,2.0,True,0.001,0.0001,2.0,False,0.0,0.0
2.0,3,joint_gaussian,5000,8.0,16.751525261992356,0.03762146231452647,0.11434597215703478,0.10797975236984958,0.11960064263307946,0.9560648641983858,0.9028358877729329,8.10016666666667,8.137788128981194,0.9999978716922294,0.9999978716922294,2.1283077705769315e-06,2.9376336841922878e-06,2.1283077685602575e-06,34.32882981500006,2.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,1.3526705267180264e-11
2.0,4,mean_only,5000,8.0,16.266280935989926,-0.9943516694082098,0.9971776236402277,0.07501980161182772,0.08979267608830607,11.105333609386575,0.8354779574455488,8.119700000000002,7.125348330591792,0.9999819222266705,0.9999819222266705,1.8077773329516766e-05,1.5764280661975093e-05,1.8077773328929515e-05,10.778565785003593,2.0,False,0.001,0.0001,2.0,False,0.0,0.0
2.0,4,variance_corrected,5000,8.0,16.266280935989926,0.27796940639648976,0.2877236022863852,0.07428243682215241,0.08979267608830607,3.2043103604956062,0.8272660985078537,8.119700000000002,8.39766940639649,0.9999988054536086,0.9999988054536086,1.1945463913587417e-06,1.8314209019076088e-06,1.1945463906728795e-06,10.903427439989173,2.0,True,0.001,0.0001,2.0,False,0.0,0.0
2.0,4,joint_gaussian,5000,8.0,16.266280935989926,0.02126259502172408,0.07738935928213378,0.07441112136664343,0.08979267608830607,0.8618671661598065,0.8286992281359814,8.119700000000002,8.140962595021726,0.9999978749787386,0.9999978749787386,2.1250212614010167e-06,2.911461139446998e-06,2.1250212599978147e-06,46.55143801799568,2.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,1.3454019895168995e-11
4.0,0,mean_only,5000,8.0,18.927814509996097,-1.2073575701844739,1.212231797082073,0.10859846948772153,0.1443242135032097,8.39936534319041,0.7524618832258965,8.331333333333333,7.12397576314886,0.9999817288531329,0.9999817288531329,1.8271146867143706e-05,1.7075827237490787e-05,1.8271146865055445e-05,15.99266850699496,4.0,False,0.001,0.0001,2.0,False,0.0,0.0
4.0,0,variance_corrected,5000,8.0,18.927814509996097,0.06471796020482806,0.12661491563291183,0.10882519233916228,0.1443242135032097,0.8772950328954744,0.7540328105563663,8.331333333333333,8.396051293538164,0.9999987895902988,0.9999987895902988,1.2104097012466397e-06,1.9789517945592343e-06,1.2104096985023525e-06,11.20561236400681,4.0,True,0.001,0.0001,2.0,False,0.0,0.0
4.0,0,joint_gaussian,5000,8.0,18.927814509996097,0.0005938997979399659,0.10871310671159944,0.10871148446193536,0.1443242135032097,0.7532561866978871,0.7532449463825949,8.331333333333333,8.331927233131275,0.9999968453971586,0.9999968453971586,3.154602841393128e-06,4.190441985320808e-06,3.1546028397266963e-06,37.46810805599671,4.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,2.6933808696483835e-11
4.0,1,mean_only,5000,8.0,15.538388172994019,-1.1982432967325236,1.2011153458823929,0.08301250477942416,0.10830386038473562,11.090235764594023,0.7664778012947355,8.295233333333334,7.09699003660081,0.9999807557183582,0.9999807557183582,1.9244281641794814e-05,1.7146798157949748e-05,1.9244281639979527e-05,9.509113632011577,4.0,False,0.001,0.0001,2.0,False,0.0,0.0
4.0,1,variance_corrected,5000,8.0,15.538388172994019,0.06950480002274495,0.10902400488976521,0.08399593094907504,0.10830386038473562,1.0066492967330192,0.7755580516769229,8.295233333333334,8.364738133356079,0.9999987111750597,0.9999987111750597,1.2888249403264496e-06,2.0259235640773975e-06,1.2888249377661815e-06,9.738411140002427,4.0,True,0.001,0.0001,2.0,False,0.0,0.0
4.0,1,joint_gaussian,5000,8.0,15.538388172994019,0.005777622607801411,0.08404021214517238,0.0838413760288284,0.10830386038473562,0.7759669124131888,0.7741310026345564,8.295233333333334,8.301010955941136,0.99999666406345,0.99999666406345,3.3359365499974203e-06,4.269277042924922e-06,3.3359365498289573e-06,32.8471633070003,4.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,2.1760096775539586e-11
4.0,2,mean_only,5000,8.0,15.979524484995636,-1.1662411533290122,1.1694019635056692,0.0859216185411461,0.09773191510572872,11.96540518254024,0.8791561942503024,8.263166666666667,7.096925513337656,0.9999808626453236,0.9999808626453236,1.9137354676401763e-05,1.726925567413233e-05,1.913735467337377e-05,9.74258220999036,4.0,False,0.001,0.0001,2.0,False,0.0,0.0
4.0,2,variance_corrected,5000,8.0,15.979524484995636,0.10149207851626611,0.13442117662161646,0.08813858815971518,0.09773191510572872,1.3754071684382365,0.9018403871894329,8.263166666666667,8.364658745182934,0.9999987199342733,0.9999987199342733,1.2800657267497684e-06,2.0419835087805523e-06,1.2800657246355015e-06,9.856220397006837,4.0,True,0.001,0.0001,2.0,False,0.0,0.0
4.0,2,joint_gaussian,5000,8.0,15.979524484995636,0.037767991394336946,0.09566070430603314,0.0878894144613764,0.09773191510572872,0.9788072218020604,0.8992908239472799,8.263166666666667,8.300934658061005,0.9999966841033935,0.9999966841033935,3.3158966065149897e-06,4.30097083076304e-06,3.315896605377287e-06,38.53712151799118,4.0,False,0.001,0.0001,2.0,True,-8.271806125530277e-25,1.672766822550749e-11
4.0,3,mean_only,5000,8.0,16.14882959499664,-1.175008556145071,1.179142956719089,0.09865599508448973,0.13954727857795768,8.449773931351618,0.7069718312663177,8.304366666666668,7.129358110521596,0.9999818635698382,0.9999818635698382,1.8136430161797e-05,1.671833672716324e-05,1.8136430159295642e-05,9.47130581899546,4.0,False,0.001,0.0001,2.0,False,0.0,0.0
4.0,3,variance_corrected,5000,8.0,16.14882959499664,0.0979401825612784,0.1381453345945289,0.09742614695294996,0.13954727857795768,0.9899536272028008,0.6981587025254894,8.304366666666668,8.402306849227946,0.9999988004674335,0.9999988004674335,1.1995325664981848e-06,1.964465044334772e-06,1.1995325663661275e-06,9.689749138997286,4.0,True,0.001,0.0001,2.0,False,0.0,0.0
4.0,3,joint_gaussian,5000,8.0,16.14882959499664,0.03373466142779681,0.10312026881800347,0.0974462028990828,0.13954727857795768,0.7389629512580973,0.6983024240393536,8.304366666666668,8.338101328094465,0.9999968703950022,0.9999968703950022,3.1296049978202234e-06,4.154167648574387e-06,3.129604997133586e-06,30.967075021006167,4.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,2.7053411924670017e-11
4.0,4,mean_only,5000,8.0,15.928988240993931,-1.1872054301674797,1.1905756485850774,0.08951894539496504,0.12340066234284132,9.648049094560996,0.7254332650683555,8.316666666666668,7.129461236499188,0.9999820726262704,0.9999820726262704,1.792737372963149e-05,1.629943364361574e-05,1.792737372927663e-05,9.507667979996768,4.0,False,0.001,0.0001,2.0,False,0.0,0.0
4.0,4,variance_corrected,5000,8.0,15.928988240993931,0.08576887192370375,0.12212608372771874,0.0869395245881013,0.12340066234284132,0.9896712173911884,0.7045304533824879,8.316666666666668,8.402435538590371,0.999998817511222,0.999998817511222,1.1824887780065296e-06,1.9052193421085475e-06,1.1824887765844577e-06,9.747554603993194,4.0,True,0.001,0.0001,2.0,False,0.0,0.0
4.0,4,joint_gaussian,5000,8.0,15.928988240993931,0.021568096513123268,0.08976638050939872,0.08713679063724324,0.12340066234284132,0.7274384011003343,0.706129035151797,8.316666666666668,8.33823476317979,0.9999969097639446,0.9999969097639446,3.090236055380835e-06,4.0425538924218005e-06,3.090236054710731e-06,30.332414842006983,4.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,2.690804123723328e-11
