amplitude,time_s,input_u,mc_hz,mean_only_hz,variance_corrected_hz,joint_gaussian_hz
0.003,1.941,0.0,8.155611836592158,7.123531147595865,8.39549738131861,8.138869149330553
0.003,1.9420000000000002,0.0,8.156891039725187,7.123585544147471,8.395561122744553,8.138930593249656
0.003,1.943,0.0,8.158165499893128,7.123649153167404,8.39563565047331,8.139002435143077
0.003,1.9440000000000002,0.0,8.159424773512402,7.123723342246865,8.395722564850217,8.139086217731256
0.003,1.945,0.0,8.160654972655829,7.123809650996487,8.395823667359972,8.139183677632246
0.003,1.9460000000000002,0.0,8.161855034989799,7.123909807396168,8.395940979714762,8.139296763765792
0.003,1.947,0.0,8.1630292006336,7.1240257448851665,8.396076763801055,8.139427656586172
0.003,1.9480000000000002,0.0,8.16416514981748,7.1241596200967034,8.396233542372412,8.139578788035404
0.003,1.949,0.0,8.1652584798441,7.124313831117052,8.396414120347044,8.139752862080817
0.003,1.9500000000000002,0.0,8.166310805571058,7.12449103612292,8.396621606538146,8.139952875671648
0.003,1.951,0.0,8.167321788118105,7.124694172223433,8.396859435613353,8.140182139918343
0.003,1.9520000000000002,0.0,8.168295843642857,7.124926474304635,8.397131390045686,8.14044430126624
0.003,1.953,0.0,8.169230878727092,7.125191493645055,8.397441621785,8.14074336240224
0.003,1.9540000000000002,0.0,8.170133404519945,7.125493116041894,8.397794673344135,8.141083702600499
0.003,1.955,0.0,8.17100745576507,7.125835579158135,8.39819549796078,8.14147009718053
0.003,1.9560000000000002,0.0,8.171859242848605,7.126223488773531,8.398649478463469,8.141907735719942
0.003,1.957,0.0,8.172698962759075,7.126661833595903,8.399162444439757,8.142402238634693
0.003,1.9580000000000002,0.0,8.173520382988482,7.127155998265813,8.399740687277099,8.14295967171363
0.003,1.959,0.0,8.17434539390284,7.127711774167406,8.400390972623873,8.143586558170778
0.003,1.9600000000000002,0.0,8.175182990660081,7.128335367641547,8.401120549798344,8.14428988776134
0.003,1.961,0.0,8.17603910685087,7.12903340518646,8.40193715766121,8.145077122494266
0.003,1.9620000000000002,0.0,8.17693177533691,7.129812935225098,8.402849026460329,8.14595619846835
0.003,1.963,0.0,8.177862800401321,7.130681426018989,8.403864875157657,8.146935523359724
0.003,1.9640000000000002,0.0,8.178850455831759,7.131646759316804,8.404993903758362,8.148023969098016
0.003,1.965,0.0,8.179903985096521,7.132717219341181,8.4062457801803,8.14923085928636
0.003,1.9660000000000002,0.0,8.181035334606312,7.13390147674166,8.407630621231192,8.150565950948202
0.003,1.967,0.0,8.182260646258907,7.135208567174665,8.4091589672998,8.152039410220846
0.003,1.9680000000000002,0.0,8.183583540934674,7.13664786421338,8.410841750416653,8.153661781663999
0.003,1.969,0.0,8.185021596669559,7.138229046341667,8.412690255400522,8.155443950909
0.003,1.9700000000000002,0.0,8.186584159459121,7.139962057846645,8.414716073877829,8.15739710044305
0.003,1.971,0.0,8.188272624767427,7.141857063493607,8.416931051043312,8.159532658400849
0.003,1.9720000000000002,0.0,8.190105723134863,7.143924396944593,8.41934722512134,8.16186224032353
0.003,1.973,0.0,8.192099125205651,7.146174502966898,8.421976759587036,8.16439758394066
0.003,1.9740000000000002,0.0,8.19426117048824,7.148617873569675,8.424831868313905,8.16715047713481
0.003,1.975,0.0,8.19658992342998,7.15126497830382,8.427924733928341,8.170132679357296
0.003,1.9760000000000002,0.0,8.1990979053416,7.154126189061599,8.431267419769878,8.173355836877937
0.003,1.977,0.0,8.201789155858288,7.157211699816076,8.434871775977172,8.176831392368015
0.003,1.9780000000000002,0.0,8.204679348170744,7.160531441844775,8.438749340341722,8.18057048943319
0.003,1.979,0.0,8.207774116415642,7.1640949950848904,8.442911234691282,8.184583872828725
0.003,1.9800000000000002,0.0,8.211066558186793,7.1679114963674,8.447368057681654,8.18888178520145
0.003,1.981,0.0,8.214570224456597,7.171989545371423,8.452129774985224,8.193473861308723
0.003,1.982,0.0,8.21828402365623,7.17633710922747,8.457205607965554,8.198369020761897
0.003,1.983,0.0,8.22222169929644,7.180961426774933,8.462603922017301,8.203575360428314
0.003,1.984,0.0,8.226369115383065,7.1858689135452245,8.468332115826113,8.209100047698835
0.003,1.985,0.0,8.230744246987465,7.191065068593567,8.474396512863777,8.214949215885852
0.003,1.986,0.0,8.235343260648577,7.19655438433953,8.480802256475034,8.221127863057413
0.003,1.987,0.0,8.240170884844117,7.202340260595906,8.48755320993551,8.22763975563438
0.003,1.988,0.0,8.245220809598228,7.2084249239679,8.49465186286092,8.234487338079354
0.003,1.989,0.0,8.250496840311543,7.21480935378731,8.502099245326757,8.241671649985733
0.003,1.99,0.0,8.25599942602521,7.221493215710279,8.509894851014128,8.2491922518337
0.003,1.991,0.0,8.261724953000458,7.228474804050778,8.518036570630404,8.257047160615928
0.003,1.992,0.0,8.267675124023816,7.235750993847085,8.526520636764381,8.265232796450166
0.003,1.993,0.0,8.273849404048736,7.243317203564182,8.535341581224198,8.273743941189277
0.003,1.994,0.0,8.280234584504553,7.2511673692232455,8.544492205774645,8.282573709912782
0.003,1.995,0.0,8.286843341309208,7.25929393062173,8.553963567040165,8.291713536039445
0.003,1.996,0.0,8.293661114141946,7.267687830165235,8.563744976172261,8.301153170639928
0.003,1.997,0.0,8.300684774034767,7.276338524677862,8.573824013699145,8.310880696354285
0.003,1.998,0.0,8.307917792180966,7.285234010394174,8.58418655978296,8.32088255613452
0.003,1.999,0.0,8.315343333359516,7.294360861164616,8.594816839909864,8.331143596839606
0.003,2.0,0.003,8.322954193928224,7.303704279732026,8.605697485833382,8.341647127514344
0.003,2.001,0.003,8.330748949731051,7.313248161760711,8.61680961138646,8.352374991985384
0.003,2.0020000000000002,0.003,8.338715616486354,7.322975172126951,8.628132902575018,8.363307655213399
0.003,2.003,0.003,8.346845972519276,7.332866832811636,8.639645721170023,8.374424302652217
0.003,2.004,0.003,8.355130907008844,7.342903621576736,8.65132522082953,8.38570295168671
0.003,2.005,0.003,8.363561381292323,7.353065080459541,8.663147474610229,8.397120574056203
0.003,2.0060000000000002,0.003,8.37212960387607,7.363329932985064,8.675087612572597,8.408653228020242
0.003,2.007,0.003,8.380819255918672,7.373676208880032,8.687119968048409,8.420276198893426
0.003,2.008,0.003,8.389617598449375,7.3840813749735785,8.699218231025379,8.43196414646568
0.003,2.009,0.003,8.398505044194609,7.39452247089196,8.711355607014378,8.443691257738694
0.003,2.0100000000000002,0.003,8.407468910341613,7.404976248098189,8.72350497970013,8.45543140334633
0.003,2.011,0.003,8.416494111235098,7.415419310794017,8.735639075638886,8.46715829599046
0.003,2.012,0.003,8.425572123254986,7.425828257190779,8.747730629255182,8.478845649212802
0.003,2.013,0.003,8.434682004185435,7.436179819667497,8.759752546406158,8.490467334837643
0.003,2.0140000000000002,0.003,8.44380304595792,7.446451002369211,8.771678064823018,8.501997537460353
0.003,2.015,0.003,8.452934307379374,7.456619214854011,8.783480909806682,8.513410904420303
0.003,2.016,0.003,8.462037149733135,7.466662400472614,8.795135443644282,8.524682689782383
0.003,2.017,0.003,8.471104479356132,7.4765591582584765,8.80661680732423,8.53578889095829
0.003,2.0180000000000002,0.003,8.48012208789591,7.4862888572159525,8.817901053257932,8.546706376722659
0.003,2.019,0.003,8.489067531471912,7.4958317420178435,8.828965267861772,8.557413005519228
0.003,2.02,0.003,8.497931821271822,7.505169029258732,8.839787683012146,8.567887733104529
0.003,2.021,0.003,8.506694253418154,7.5142829935537625,8.850347775554939,8.57811070873822
0.003,2.0220000000000002,0.003,8.515335428444514,7.52315704292218,8.860626354226527,8.588063359297948
0.003,2.023,0.003,8.523840437512899,7.531775783047145,8.870605633521906,8.59772846086758
0.003,2.024,0.003,8.532196134053772,7.540125070156051,8.880269294224524,8.60709019751997
0.003,2.025,0.003,8.540382617145417,7.548192052416212,8.889602530488672,8.616134207183938
0.003,2.0260000000000002,0.003,8.548405448615723,7.555965199885994,8.89859208353511,8.624847614649088
0.003,2.027,0.003,8.556238469957336,7.56343432320051,8.907226262182654,8.633219051917147
0.003,2.028,0.003,8.563871959333396,7.5705905813000705,8.915494950589512,8.64123866625402
0.003,2.029,0.003,8.571299744302522,7.57742647862857,8.923389603715794,8.648898116429232
0.003,2.0300000000000002,0.003,8.578510954443043,7.5839358523351095,8.930903231143068,8.656190557748731
0.003,2.031,0.003,8.585490054769668,7.5901138501054275,8.938030369993736,8.663110616590682
0.003,2.032,0.003,8.592232396896028,7.595956899328333,8.944767047784882,8.669654355241747
0.003,2.033,0.003,8.598743956755822,7.601462668366363,8.951110736124525,8.675819227902625
0.003,2.0340000000000003,0.003,8.605007317506713,7.606630020749271,8.95706029621474,8.681604028785863
0.003,2.035,0.003,8.611029262367063,7.611458963143137,8.9626159171649,8.687008833267374
0.003,2.036,0.003,8.616803576013664,7.6159505879682206,8.96777904814085,8.692034933074037
0.003,2.037,0.003,8.62232443725494,7.6201070115446825,8.97255232538121,8.696684766496842
0.003,2.0380000000000003,0.003,8.627597738270863,7.62393130863897,8.976939495103894,8.70096184461025
0.003,2.039,0.003,8.632615743646058,7.627427444265086,8.980945333302213,8.704870674457538
0.003,2.04,0.003,8.637387508083036,7.630600203565911,8.984575563395495,8.708416680128167
0.003,2.041,0.003,8.641922588996358,7.633455120561344,8.987836772652525,8.71160612260948
0.003,2.0420000000000003,0.003,8.646204531524173,7.635998406503374,8.99073632825104,8.714446019242489
0.003,2.043,0.003,8.65025955957477,7.638236878525336,8.993282293773158,8.716944063551175
0.003,2.044,0.003,8.654076578625482,7.6401778892141765,8.995483346868019,8.71910854614877
0.003,2.045,0.003,8.657664204564183,7.641829257672419,8.997348698739396,8.720948277354914
0.003,2.0460000000000003,0.003,8.66103444213213,7.643199202572374,8.998888016039853,8.722472512084229
0.003,2.047,0.003,8.664188384243587,7.644296277638768,9.000111345675862,8.72369087749327
0.003,2.048,0.003,8.66713420558914,7.6451293099307716,9.00102904295095,8.724613303798641
0.003,2.049,0.003,8.669876585708536,7.6457073412293335,9.0016517033978,8.725249958606215
0.003,2.0500000000000003,0.003,8.67242045854855,7.646039572773076,9.001990098576872,8.725611185021137
0.003,2.051,0.003,8.674784996974928,7.646135313525801,9.002055116048629,8.725707443740571
0.003,2.052,0.003,8.676966645189484,7.646003932102413,9.001857703660692,8.725549259268131
0.003,2.053,0.003,8.678967472629344,7.645654812427169,9.001408818229375,8.725147170329661
0.003,2.0540000000000003,0.003,8.680795731679414,7.645097313150067,9.000719378639483,8.724511684516498
0.003,2.055,0.003,8.68246611661778,7.644340730803966,8.999800223335159,8.723653237133183
0.003,2.056,0.003,8.68396907145412,7.643394266645879,8.998662072130209,8.72258215418417
0.003,2.057,0.003,8.685324469834093,7.64226699709283,8.997315492227031,8.721308619395922
0.003,2.0580000000000003,0.003,8.686533521017129,7.640967847633392,8.995770868299998,8.719842645138897
0.003,2.059,0.003,8.687594631863144,7.639505570072264,8.994038376471842,8.718194047087477
0.003,2.06,0.003,8.688528158694094,7.6378887229458305,8.992127961989022,8.716372422434004
0.003,2.061,0.003,8.68932340788707,7.636125654931593,8.990049320385252,8.714387131456744
0.003,2.0620000000000003,0.003,8.68998565219809,7.634224491063309,8.98781188190965,8.712247282229454
0.003,2.063,0.003,8.690522101188245,7.632193121556604,8.985424798988383,8.709961718252156
0.003,2.064,0.003,8.690934963567269,7.630039193045667,8.982896936484249,8.707539008778847
0.003,2.065,0.003,8.69122612274155,7.627770102031175,8.980236864518178,8.704987441616948
0.003,2.0660000000000003,0.003,8.691395257763967,7.625392990340813,8.97745285361922,8.702315018175426
0.003,2.067,0.003,8.69144902256792,7.622914742408347,8.974552871974547,8.699529450543402
0.003,2.068,0.003,8.691376774237858,7.620341984182627,8.971544584558343,8.696638160387486
0.003,2.069,0.003,8.691195941135314,7.617681083485833,8.968435353927537,8.693648279465243
0.003,2.0700000000000003,0.003,8.690903608931391,7.614938151648614,8.965232242482951,8.69056665156125
0.003,2.071,0.003,8.690492445696416,7.612119046259632,8.961942016005688,8.687399835663994
0.003,2.072,0.003,8.68996581276686,7.609229374877368,8.958571148291393,8.684154110213013
0.003,2.073,0.003,8.689331090894276,7.606274499562602,8.955125826717246,8.680835478257636
0.003,2.0740000000000003,0.003,8.688588990119134,7.603259542101077,8.951611958589943,8.677449673381831
0.003,2.075,0.003,8.687723928716728,7.600189389796796,8.948035178135601,8.674002166260896
0.003,2.076,0.003,8.686752080743204,7.59706870172709,8.944400854005497,8.670498171728827
0.003,2.077,0.003,8.685670879787658,7.593901915361228,8.940714097183788,8.666942656246354
0.003,2.0780000000000003,0.003,8.684469777950989,7.590693253454418,8.936979769195322,8.663340345671495
0.003,2.079,0.003,8.683165573218613,7.587446731138833,8.93320249052317,8.659695733245048
0.003,2.08,0.003,8.681744616942098,7.5841661631421475,8.929386649155973,8.656013087713617
0.003,2.081,0.003,8.68021377381522,7.580855028439399,8.925536241176648,8.65229629881857
0.003,2.0820000000000003,0.003,8.678575738493391,7.57751669070011,8.921655130744714,8.648549129409085
0.003,2.083,0.003,8.676821355713315,7.574154461577364,8.917747124395797,8.644775286802203
0.003,2.084,0.003,8.674966118535094,7.570771470950467,8.913815818026158,8.640978274231532
0.003,2.085,0.003,8.67300078539069,7.567370675651052,8.90986460714249,8.637161400680906
0.003,2.0860000000000003,0.003,8.670930883275354,7.563954867896011,8.905896696762595,8.633327790437907
0.003,2.087,0.003,8.668753397564673,7.56052668343361,8.901915110976285,8.629480392358715
0.003,2.088,0.003,8.666465085031925,7.557088609348434,8.897922702098782,8.625621988741827
0.003,2.089,0.003,8.664074059565447,7.5536429914880605,8.8939221593691,8.621755203744133
0.003,2.0900000000000003,0.003,8.661585308601724,7.550192041507984,8.889916017188915,8.617882511332779
0.003,2.091,0.003,8.658996070180239,7.546737843553937,8.885906662925162,8.614006242802187
0.003,2.092,0.003,8.656313846987588,7.543282360607469,8.881896344308894,8.610128593895464
0.003,2.093,0.003,8.65353060279583,7.539827440520207,8.877887176461904,8.60625163156665
0.003,2.0940000000000003,0.003,8.65064903692205,7.536374821757902,8.873881148577487,8.602377300412687
0.003,2.095,0.003,8.647667936851485,7.532926138871686,8.86988013027732,8.59850742879759
0.003,2.096,0.003,8.64460304662564,7.529482927711257,8.86588587766233,8.59464373468655
0.003,2.097,0.003,8.641449025527855,7.526046630392272,8.861900039073191,8.590787831204537
0.003,2.0980000000000003,0.003,8.638209568154442,7.522618600029478,8.857924160574262,8.586941231932187
0.003,2.099,0.003,8.63488864873848,7.519200105245875,8.853959691173841,8.583105355951034
0.003,2.1,0.003,8.631478811631501,7.515792334467869,8.850007987792791,8.579281532648821
0.003,2.101,0.003,8.62798554398723,7.512396400015927,8.846070319993123,8.575471006295787
0.003,2.1020000000000003,0.003,8.62442418163083,7.509013341999636,8.842147874477316,8.571674940401866
0.003,2.103,0.003,8.62078885155927,7.5056441320260046,8.838241759369033,8.567894421864716
0.003,2.104,0.003,8.61707363969591,7.5022896767293075,8.834353008285404,8.564130464917906
0.003,2.105,0.003,8.61329180368916,7.498950821130679,8.830482584210264,8.560384014888376
0.003,2.1060000000000003,0.003,8.609441920651122,7.495628351834897,8.826631383177977,8.556655951771765
0.003,2.107,0.003,8.605524229469442,7.4923230000721155,8.82280023777638,8.55294709363408
0.003,2.108,0.003,8.601552246727959,7.489035444591422,8.818989920477579,8.549258199847525
0.003,2.109,0.003,8.59752053843435,7.485766314413212,8.81520114680453,8.54558997416834
0.003,2.1100000000000003,0.003,8.593431248452001,7.482516191446897,8.811434578341473,8.541943067663926
0.003,2.111,0.003,8.589292269319841,7.479285612980075,8.80769082559516,8.538318081496202
0.003,2.112,0.003,8.585104891985148,7.4760750740454665,8.803970450714557,8.534715569568172
0.003,2.113,0.003,8.58087226923203,7.472885029671032,8.800273970075216,8.531136041039813
0.003,2.1140000000000003,0.003,8.576598240815049,7.4697158970190545,8.796601856735268,8.52757996271975
0.003,2.115,0.003,8.572283464247775,7.46656805741925,8.792954542769003,8.524047761338464
0.003,2.116,0.003,8.567931263048488,7.4634418583010635,8.789332421483794,8.52053982570867
0.003,2.117,0.003,8.563553971883357,7.46033761502984,8.785735849526333,8.517056508778285
0.003,2.118,0.003,8.55915306113074,7.457255612651586,8.782165148883221,8.513598129581098
0.003,2.119,0.003,8.55471943076001,7.454196107550585,8.778620608781287,8.510164975090024
0.003,2.12,0.003,8.550275247825887,7.451159329024158,8.775102487492214,8.506757301977796
0.003,2.121,0.003,8.545813799732338,7.448145480778439,8.771611014046526,8.503375338289205
0.003,2.122,0.003,8.541336907891854,7.44515474234914,8.76814638986093,8.500019285029564
0.003,2.123,0.003,8.53685351130524,7.44218727045076,8.76470879028364,8.496689317673255
0.003,2.124,0.003,8.532371408291846,7.4392432002578515,8.761298366061382,8.493385587596084
0.003,2.125,0.003,8.527892448430308,7.436322646621552,8.757915244732066,8.490108223435582
0.003,2.126,0.003,8.523416030036904,7.4334257052246135,8.754559531946878,8.486857332382266
0.003,2.1270000000000002,0.003,8.518950587745252,7.4305524536778655,8.751231312724974,8.483633001405652
0.003,2.128,0.003,8.51450318261239,7.42770295256098,8.747930652644426,8.48043529841789
0.003,2.129,0.003,8.510074596615908,7.424877246410325,8.74465759897231,8.477264273378326
0.003,2.13,0.003,8.505670037547453,7.42207536465647,8.74141218173703,8.474119959341667
0.003,2.1310000000000002,0.003,8.501298695831768,7.41929732251375,8.738194414745838,8.471002373452794
0.003,2.132,0.003,8.496956200327011,7.416543121824373,8.735004296550024,8.467911517890482
0.003,2.133,0.003,8.492648953212923,7.413812751859246,8.731841811360672,8.464847380762977
0.003,2.134,0.003,8.488381688636037,7.4111061900776205,8.728706929917115,8.461809936957403
0.003,2.1350000000000002,0.003,8.484160391286022,7.408423402847646,8.725599610310688,8.458799148945587
0.003,2.136,0.003,8.479991778160263,7.4057643461297635,8.722519798765944,8.455814967548228
0.003,2.137,0.003,8.475873023907774,7.40312896612482,8.719467430381266,8.452857332659763
0.003,2.138,0.003,8.471809555129179,7.40051719988846,8.716442429831247,8.449926173935426
0.003,2.1390000000000002,0.003,8.467806457430745,7.397928975913774,8.713444712032354,8.447021411442908
0.003,2.14,0.003,8.463862792473147,7.395364214683554,8.710474182774064,8.444142956280034
0.003,2.141,0.003,8.45998504387356,7.392822829193706,8.70753073931694,8.441290711160145
0.003,2.142,0.003,8.456174426055236,7.390304725449388,8.704614270959366,8.438464570967088
0.003,2.1430000000000002,0.003,8.452433040991387,7.387809802935025,8.701724659574667,8.43566442328091
0.003,2.144,0.003,8.448770959630508,7.385337955059712,8.698861780119838,8.43289014887615
0.003,2.145,0.003,8.445182477224277,7.382889069579116,8.696025501117518,8.430141622193723
0.003,2.146,0.003,8.441668435564184,7.3804630289950754,8.693215685112438,8.427418711787997
0.003,2.1470000000000002,0.003,8.438231148637268,7.3780597109340125,8.690432189103651,8.424721280750177
0.003,2.148,0.003,8.43488281608102,7.375678988505244,8.687674864953784,8.422049187109103
0.003,2.149,0.003,8.431609657949917,7.373320730640277,8.684943559776515,8.419402284210916
0.003,2.15,0.003,8.428410456595259,7.370984802413737,8.682238116303136,8.416780421078176
0.003,2.1510000000000002,0.003,8.425301825450951,7.368671065347343,8.679558373229677,8.414183442749945
0.003,2.152,0.003,8.422268174898203,7.366379377697314,8.676904165545098,8.411611190603459
0.003,2.153,0.003,8.419318963254865,7.364109594726341,8.674275324841895,8.409063502658402
0.003,2.154,0.003,8.416454108334342,7.3618615689608,8.671671679609783,8.406540213864869
0.003,2.1550000000000002,0.003,8.413662923308316,7.359635150433917,8.669093055513352,8.404041156375436
0.003,2.156,0.003,8.410954752707536,7.357430186915712,8.666539275654614,8.401566159802572
0.003,2.157,0.003,8.408324097762574,7.355246524130213,8.664010160821064,8.399115051461779
0.003,2.158,0.003,8.405767392259312,7.35308400596084,8.661505529720067,8.396687656601465
0.003,2.1590000000000003,0.003,8.403290052262882,7.350942474644255,8.65902519920028,8.394283798619975
0.003,2.16,0.003,8.400886875793498,7.348821770953523,8.65656898446072,8.391903299270693
0.003,2.161,0.003,8.398549636135561,7.346721734371047,8.65413669924816,8.389545978855574
0.003,2.162,0.003,8.396280134190718,7.344642203251644,8.651728156043331,8.387211656407827
0.003,2.1630000000000003,0.003,8.394083261904477,7.342583014976551,8.649343166236712,8.384900149864311
0.003,2.164,0.003,8.391947254359016,7.340544006098578,8.646981540294261,8.382611276228152
0.003,2.165,0.003,8.389863806818587,7.338525012479032,8.644643087913584,8.380344851722008
0.003,2.166,0.003,8.387840418704778,7.336525869416642,8.642327618171269,8.378100691932532
0.003,2.1670000000000003,0.003,8.385873212087736,7.334546411769145,8.6400349396615,8.375878611946566
0.003,2.168,0.003,8.383948386577059,7.332586474067665,8.637764860626717,8.373678426479243
0.003,2.169,0.003,8.382072861439214,7.330645890624441,8.635517189080497,8.371499949994712
0.003,2.17,0.003,8.380240212800569,7.32872449563417,8.633291732923196,8.36934299681963
0.003,2.1710000000000003,0.003,8.378445148528453,7.326822123269202,8.631088300050644,8.367207381249887
0.003,2.172,0.003,8.376680828013058,7.3249386077691065,8.628906698456314,8.365092917651001
0.003,2.173,0.003,8.374946809138386,7.323073783524795,8.626746736327275,8.362999420552319
0.003,2.174,0.003,8.373242098433863,7.321227485157383,8.624608222134217,8.360926704735485
0.003,2.1750000000000003,0.003,8.371555357427258,7.319399547592259,8.622490964715935,8.35887458531742
0.003,2.176,0.003,8.36988607573307,7.317589806128482,8.620394773358495,8.35684287782819
0.003,2.177,0.003,8.368229484069268,7.315798096503762,8.618319457869381,8.354831398283828
0.003,2.178,0.003,8.366589710159014,7.314024254955332,8.616264828646852,8.352839963254572
0.003,2.1790000000000003,0.003,8.36495027088518,7.312268118276799,8.614230696744892,8.350868389928719
0.003,2.18,0.003,8.363305221936011,7.310529523871337,8.612216873933738,8.34891649617218
0.003,2.181,0.003,8.361660590399834,7.308808309801236,8.610223172756502,8.34698410058418
0.003,2.182,0.003,8.36001535297933,7.30710431483422,8.608249406581871,8.345071022549156
0.003,2.1830000000000003,0.003,8.358355931624482,7.3054173784864584,8.606295389653221,8.343177082285088
0.003,2.184,0.003,8.356688714639883,7.303747341062653,8.604360937134269,8.341302100888436
0.003,2.185,0.003,8.355007874194495,7.302094043693253,8.602445865151449,8.33944590037598
0.003,2.186,0.003,8.35330710326137,7.300457328368953,8.600549990833244,8.337608303723519
0.003,2.1870000000000003,0.003,8.351591339102354,7.298837037972642,8.598673132346642,8.335789134901804
0.003,2.188,0.003,8.349857661096394,7.29723301630896,8.596815108930691,8.333988218909713
0.003,2.189,0.003,8.348112223723733,7.295645108131546,8.594975740927543,8.332205381804837
0.003,2.19,0.003,8.346350203140178,7.294073159168108,8.593154849811066,8.330440450731773
0.003,2.1910000000000003,0.003,8.344566195260189,7.292517016143474,8.591352258212973,8.328693253947936
0.003,2.192,0.003,8.3427696246867,7.290976526800675,8.589567789946903,8.32696362084735
0.003,2.193,0.003,8.340957376934796,7.289451539920259,8.587801270030251,8.325251381982326
0.003,2.194,0.003,8.339139124688913,7.287941905337789,8.586052524704195,8.323556369083207
0.003,2.1950000000000003,0.003,8.337307416647722,7.286447473959773,8.584321381451671,8.321878415076304
0.003,2.196,0.003,8.33546858443255,7.28496809777802,8.582607669013736,8.32021735410005
0.003,2.197,0.003,8.333632191235498,7.283503629882526,8.580911217404157,8.31857302151957
0.003,2.198,0.003,8.331795710824952,7.282053924473039,8.579231857922524,8.316945253939712
0.003,2.1990000000000003,0.003,8.329966036139567,7.280618836869233,8.577569423165778,8.31533388921653
0.003,2.2,0.003,8.328154536851551,7.27919822351974,8.575923747038384,8.313738766467528
0.003,2.201,0.003,8.326365212207477,7.277791942009952,8.574294664761188,8.312159726080496
0.003,2.202,0.003,8.324603602844656,7.276399851068804,8.57268201287903,8.310596609721168
0.003,2.2030000000000003,0.003,8.322871358665136,7.275021810574453,8.571085629267143,8.30904926033969
0.003,2.204,0.003,8.321185617721532,7.2736576815590634,8.569505353136453,8.307517522176083
0.003,2.205,0.003,8.319540537839176,7.272307326212586,8.567941025037902,8.30600124076458
0.003,2.206,0.003,8.317944370497978,7.270970607885775,8.566392486865643,8.304500262937028
0.003,2.2070000000000003,0.003,8.31641218593364,7.269647391092277,8.5648595818595,8.30301443682543
0.003,2.208,0.003,8.314937444436087,7.2683375415101406,8.56334215460639,8.301543611863591
0.003,2.209,0.003,8.313539221490279,7.267040925982351,8.56184005104098,8.300087638787923
0.003,2.21,0.003,8.31222094221338,7.265757412516954,8.560353118445633,8.29864636963758
0.003,2.2110000000000003,0.003,8.310973610423282,7.264486870286364,8.558881205449534,8.297219657753818
0.003,2.212,0.003,8.309805101060817,7.2632291696261655,8.557424162027246,8.295807357778694
0.003,2.213,0.003,8.308730818524207,7.26198418203334,8.555981839496466,8.294409325653167
0.003,2.214,0.003,8.307747040849986,7.26075178016391,8.554554090515438,8.293025418614603
0.003,2.2150000000000003,0.003,8.306851202700207,7.259531837830227,8.553140769079478,8.291655495193682
0.003,2.216,0.003,8.306055703679624,7.258324229997659,8.551741730517305,8.290299415210912
0.003,2.217,0.003,8.305345825739858,7.257128832780925,8.55035683148661,8.288957039772503
0.003,2.218,0.003,8.304724092790746,7.25594552344005,8.548985929969408,8.287628231265899
0.003,2.2190000000000003,0.003,8.304186595869961,7.254774180375867,8.547628885266729,8.286312853354865
0.003,2.22,0.003,8.30372665902469,7.2536146831252335,8.546285557993084,8.285010770974177
0.003,2.221,0.003,8.303343647929568,7.252466912355911,8.544955810070505,8.283721850323943
0.003,2.222,0.003,8.303035794042156,7.2513307498611255,8.5436395047222,8.282445958863573
0.003,2.2230000000000003,0.003,8.302785466671546,7.2502060785538704,8.54233650646594,8.281182965305497
0.003,2.224,0.003,8.302589060299026,7.249092782460917,8.541046681107135,8.279932739608475
0.003,2.225,0.003,8.302430700488518,7.247990746716608,8.53976989573163,8.27869515297074
0.003,2.226,0.003,8.302305327703658,7.246899857556458,8.53850601869824,8.27747007782286
0.003,2.2270000000000003,0.003,8.30219990215635,7.245820002310471,8.537254919631053,8.276257387820332
0.003,2.228,0.003,8.302106816893,7.2447510693962975,8.536016469411521,8.275056957836002
0.003,2.229,0.003,8.301997811265117,7.243692948312303,8.534790540170375,8.273868663952262
0.003,2.23,0.003,8.301870454518806,7.242645529630321,8.533577005279286,8.272692383453105
0.003,2.2310000000000003,0.003,8.301707572399462,7.241608704988402,8.532375739342427,8.271527994815997
0.003,2.232,0.003,8.301495521181494,7.240582367083322,8.531186618187904,8.270375377703525
0.003,2.233,0.003,8.301212904429146,7.239566409663062,8.530009518858934,8.269234412955033
0.003,2.234,0.003,8.300854445466108,7.238560727519095,8.528844319605028,8.268104982578084
0.003,2.2350000000000003,0.003,8.300403055985193,7.23756521647866,8.527690899872963,8.266986969739762
0.003,2.236,0.003,8.299843008868994,7.236579773396858,8.526549140297766,8.265880258757957
0.003,2.237,0.003,8.299158482904513,7.235604296148721,8.525418922693426,8.264784735092455
0.003,2.238,0.003,8.298342339679305,7.234638683621229,8.524300130043759,8.26370028533609
0.003,2.2390000000000003,0.003,8.297381086899797,7.23368283570523,8.52319264649301,8.2626267972057
0.003,2.24,0.003,8.296263928938032,7.232736653287308,8.522096357336494,8.261564159533098
0.003,2.241,0.003,8.294972739203716,7.231800038241617,8.521011149011175,8.260512262255927
0.003,2.242,0.003,8.293506836330456,7.230872893421703,8.51993690908618,8.259470996408597
0.003,2.2430000000000003,0.003,8.291860460878924,7.22995512265226,8.518873526253289,8.258440254113003
0.003,2.244,0.003,8.290021123190854,7.229046630720861,8.5178208903174,8.257419928569384
0.003,2.245,0.003,8.287989294943879,7.228147323369711,8.516778892186993,8.256409914047067
0.003,2.246,0.003,8.285761175942786,7.227257107287325,8.51574742386453,8.255410105875221
0.003,2.247,0.003,8.283332281159597,7.226375890100265,8.514726378436892,8.254420400433622
