time_s,input_u,mc_hz,mean_only_hz,variance_corrected_hz
1.608,0.0,8.191155154993902,7.1232534713269064,8.395171243954081
1.609,0.0,8.191177315185277,7.1232534713269064,8.395171243954081
1.61,0.0,8.191255958265245,7.1232534713269064,8.395171243954081
1.611,0.0,8.19138105244002,7.1232534713269064,8.395171243954081
1.612,0.0,8.191557242590022,7.1232534713269064,8.395171243954081
1.613,0.0,8.191777686754076,7.1232534713269064,8.395171243954081
1.614,0.0,8.192032880390997,7.1232534713269064,8.395171243954081
1.615,0.0,8.192317689845522,7.1232534713269064,8.395171243954081
1.616,0.0,8.192629550828704,7.1232534713269064,8.395171243954081
1.617,0.0,8.192956247753402,7.1232534713269064,8.395171243954081
1.618,0.0,8.193290606032974,7.1232534713269064,8.395171243954081
1.619,0.0,8.193630031016783,7.1232534713269064,8.395171243954081
1.62,0.0,8.193962868876255,7.1232534713269064,8.395171243954081
1.621,0.0,8.194271424810855,7.1232534713269064,8.395171243954081
1.622,0.0,8.19455002641601,7.1232534713269064,8.395171243954081
1.623,0.0,8.194791873555332,7.1232534713269064,8.395171243954081
1.624,0.0,8.19498990167806,7.1232534713269064,8.395171243954081
1.625,0.0,8.195136713315737,7.1232534713269064,8.395171243954081
1.6260000000000001,0.0,8.19522343995339,7.1232534713269064,8.395171243954081
1.627,0.0,8.195238968480897,7.1232534713269064,8.395171243954081
1.6280000000000001,0.0,8.19518032297432,7.1232534713269064,8.395171243954081
1.629,0.0,8.195027524648616,7.1232534713269064,8.395171243954081
1.6300000000000001,0.0,8.194784912816736,7.1232534713269064,8.395171243954081
1.631,0.0,8.194448955057767,7.1232534713269064,8.395171243954081
1.6320000000000001,0.0,8.19401097112393,7.1232534713269064,8.395171243954081
1.633,0.0,8.193466505283174,7.1232534713269064,8.395171243954081
1.6340000000000001,0.0,8.192811467645825,7.1232534713269064,8.395171243954081
1.635,0.0,8.192042789068578,7.1232534713269064,8.395171243954081
1.6360000000000001,0.0,8.191169992770641,7.1232534713269064,8.395171243954081
1.637,0.0,8.19017506350486,7.1232534713269064,8.395171243954081
1.6380000000000001,0.0,8.189057158940415,7.1232534713269064,8.395171243954081
1.639,0.0,8.18782456529033,7.1232534713269064,8.395171243954081
1.6400000000000001,0.0,8.186478853033094,7.1232534713269064,8.395171243954081
1.641,0.0,8.185008779082933,7.1232534713269064,8.395171243954081
1.6420000000000001,0.0,8.183430060301426,7.1232534713269064,8.395171243954081
1.643,0.0,8.181737860848742,7.1232534713269064,8.395171243954081
1.6440000000000001,0.0,8.179937799028485,7.1232534713269064,8.395171243954081
1.645,0.0,8.178026984700459,7.1232534713269064,8.395171243954081
1.6460000000000001,0.0,8.176028778135276,7.1232534713269064,8.395171243954081
1.647,0.0,8.17392163268679,7.1232534713269064,8.395171243954081
1.6480000000000001,0.0,8.171720984296503,7.1232534713269064,8.395171243954081
1.649,0.0,8.169429600539527,7.1232534713269064,8.395171243954081
1.6500000000000001,0.0,8.167053852950183,7.1232534713269064,8.395171243954081
1.651,0.0,8.164597298786283,7.1232534713269064,8.395171243954081
1.6520000000000001,0.0,8.162065684153916,7.1232534713269064,8.395171243954081
1.653,0.0,8.159468307633892,7.1232534713269064,8.395171243954081
1.6540000000000001,0.0,8.156797723705967,7.1232534713269064,8.395171243954081
1.655,0.0,8.154078522692377,7.1232534713269064,8.395171243954081
1.6560000000000001,0.0,8.151305597514057,7.1232534713269064,8.395171243954081
1.657,0.0,8.1484801597552,7.1232534713269064,8.395171243954081
1.6580000000000001,0.0,8.145621268090773,7.1232534713269064,8.395171243954081
1.659,0.0,8.142724110552738,7.1232534713269064,8.395171243954081
1.6600000000000001,0.0,8.139805353216156,7.1232534713269064,8.395171243954081
1.661,0.0,8.136868519493095,7.1232534713269064,8.395171243954081
1.6620000000000001,0.0,8.133918035499375,7.1232534713269064,8.395171243954081
1.663,0.0,8.130965465137002,7.1232534713269064,8.395171243954081
1.6640000000000001,0.0,8.12802376336652,7.1232534713269064,8.395171243954081
1.665,0.0,8.125092177108025,7.1232534713269064,8.395171243954081
1.6660000000000001,0.0,8.122174568996773,7.1232534713269064,8.395171243954081
1.667,0.0,8.119286877859045,7.1232534713269064,8.395171243954081
1.6680000000000001,0.0,8.116433110900534,7.1232534713269064,8.395171243954081
1.669,0.0,8.113623984944287,7.1232534713269064,8.395171243954081
1.6700000000000002,0.0,8.110860901503402,7.1232534713269064,8.395171243954081
1.671,0.0,8.10816110407259,7.1232534713269064,8.395171243954081
1.6720000000000002,0.0,8.105520216352835,7.1232534713269064,8.395171243954081
1.673,0.0,8.102953502702931,7.1232534713269064,8.395171243954081
1.6740000000000002,0.0,8.100464899920299,7.1232534713269064,8.395171243954081
1.675,0.0,8.09805968061091,7.1232534713269064,8.395171243954081
1.6760000000000002,0.0,8.09574333891385,7.1232534713269064,8.395171243954081
1.677,0.0,8.09352254001698,7.1232534713269064,8.395171243954081
1.6780000000000002,0.0,8.091402374526723,7.1232534713269064,8.395171243954081
1.679,0.0,8.089387271882622,7.1232534713269064,8.395171243954081
1.6800000000000002,0.0,8.087479621664263,7.1232534713269064,8.395171243954081
1.681,0.0,8.085680148787214,7.1232534713269064,8.395171243954081
1.6820000000000002,0.0,8.083993060933246,7.1232534713269064,8.395171243954081
1.683,0.0,8.082414233938435,7.1232534713269064,8.395171243954081
1.6840000000000002,0.0,8.08094628176822,7.1232534713269064,8.395171243954081
1.685,0.0,8.079599985489844,7.1232534713269064,8.395171243954081
1.6860000000000002,0.0,8.07836338300436,7.1232534713269064,8.395171243954081
1.687,0.0,8.0772439683278,7.1232534713269064,8.395171243954081
1.6880000000000002,0.0,8.076237207997314,7.1232534713269064,8.395171243954081
1.689,0.0,8.075336629280649,7.1232534713269064,8.395171243954081
1.6900000000000002,0.0,8.074539109343196,7.123253471326906,8.395171243954081
1.691,0.0,8.073850923073767,7.123253471326906,8.395171243954081
1.6920000000000002,0.0,8.073253273975546,7.123253471326906,8.395171243954081
1.693,0.0,8.072752807625772,7.123253471326906,8.395171243954081
1.6940000000000002,0.0,8.072342509928752,7.123253471326906,8.395171243954081
1.695,0.0,8.072028384783666,7.123253471326906,8.395171243954081
1.6960000000000002,0.0,8.071790936318527,7.123253471326906,8.395171243954081
1.697,0.0,8.071621875038407,7.123253471326906,8.395171243954081
1.6980000000000002,0.0,8.071531238930342,7.123253471326906,8.395171243954081
1.699,0.0,8.071501306514595,7.123253471326906,8.395171243954081
1.7000000000000002,0.0,8.071542264292443,7.123253471326906,8.395171243954081
1.701,0.0,8.071632007309978,7.123253471326906,8.395171243954081
1.7020000000000002,0.0,8.071769712974385,7.123253471326906,8.395171243954081
1.703,0.0,8.071956106238693,7.123253471326906,8.395171243954081
1.7040000000000002,0.0,8.072185449251736,7.123253471326906,8.395171243954081
1.705,0.0,8.072462318601206,7.123253471326906,8.395171243954081
1.7060000000000002,0.0,8.072768347840514,7.123253471326905,8.395171243954081
1.707,0.0,8.07310123325641,7.123253471326905,8.395171243954081
1.7080000000000002,0.0,8.073467170830202,7.123253471326905,8.395171243954081
1.709,0.0,8.073854301249945,7.123253471326905,8.395171243954081
1.7100000000000002,0.0,8.074268265514453,7.123253471326904,8.395171243954081
1.711,0.0,8.074696272396263,7.123253471326904,8.395171243954081
1.7120000000000002,0.0,8.075149741981408,7.123253471326904,8.395171243954081
1.713,0.0,8.07561153376822,7.123253471326903,8.395171243954081
1.7140000000000002,0.0,8.076090563063405,7.123253471326902,8.395171243954081
1.715,0.0,8.076586006522048,7.123253471326902,8.395171243954081
1.7160000000000002,0.0,8.077097144578559,7.123253471326901,8.395171243954081
1.717,0.0,8.077614766077287,7.1232534713269,8.395171243954081
1.718,0.0,8.078148700779579,7.123253471326899,8.395171243954081
1.719,0.0,8.07869393850309,7.123253471326899,8.395171243954081
1.72,0.0,8.079252209446258,7.123253471326898,8.395171243954081
1.721,0.0,8.079816465419267,7.123253471326897,8.395171243954081
1.722,0.0,8.080396448964255,7.123253471326895,8.395171243954081
1.723,0.0,8.080988018558068,7.123253471326893,8.395171243954081
1.724,0.0,8.081586267179302,7.123253471326892,8.395171243954081
1.725,0.0,8.082206884978158,7.12325347132689,8.395171243954081
1.726,0.0,8.082837065756403,7.123253471326888,8.395171243954081
1.727,0.0,8.083476041452405,7.123253471326884,8.395171243954078
1.728,0.0,8.084130706309278,7.123253471326882,8.395171243954078
1.729,0.0,8.084793838348602,7.123253471326878,8.395171243954078
1.73,0.0,8.08547504448605,7.123253471326874,8.395171243954078
1.731,0.0,8.08617196504699,7.123253471326868,8.395171243954078
1.732,0.0,8.086893176439832,7.123253471326863,8.395171243954078
1.733,0.0,8.08762401324563,7.123253471326858,8.395171243954078
1.734,0.0,8.08837694789626,7.123253471326851,8.395171243954074
1.735,0.0,8.089154678697426,7.123253471326844,8.395171243954074
1.736,0.0,8.089952862905974,7.123253471326835,8.395171243954074
1.737,0.0,8.090783040959614,7.123253471326825,8.395171243954074
1.738,0.0,8.091633344475442,7.123253471326813,8.39517124395407
1.739,0.0,8.092513368943479,7.123253471326799,8.39517124395407
1.74,0.0,8.093421624062369,7.123253471326786,8.39517124395407
1.741,0.0,8.094362690616888,7.123253471326771,8.395171243954067
1.742,0.0,8.095341130933868,7.123253471326753,8.395171243954067
1.743,0.0,8.096354735563123,7.123253471326728,8.395171243954064
1.744,0.0,8.097400782085698,7.1232534713267075,8.39517124395406
1.745,0.0,8.098487574979593,7.123253471326678,8.395171243954056
1.746,0.0,8.09961890331205,7.123253471326649,8.395171243954053
1.747,0.0,8.100783508693716,7.123253471326613,8.39517124395405
1.748,0.0,8.101992113903927,7.123253471326574,8.395171243954046
1.749,0.0,8.103245902552516,7.1232534713265325,8.395171243954042
1.75,0.0,8.104541615361493,7.123253471326483,8.395171243954035
1.7510000000000001,0.0,8.105884413743425,7.123253471326428,8.39517124395403
1.752,0.0,8.107267346706482,7.123253471326365,8.395171243954024
1.7530000000000001,0.0,8.108695077987855,7.123253471326296,8.395171243954017
1.754,0.0,8.110158441812725,7.123253471326218,8.395171243954008
1.7550000000000001,0.0,8.11165766284446,7.123253471326131,8.395171243954
1.756,0.0,8.113196095688753,7.123253471326037,8.395171243953989
1.7570000000000001,0.0,8.114772893846785,7.123253471325928,8.39517124395398
1.758,0.0,8.116380676998025,7.123253471325808,8.39517124395397
1.7590000000000001,0.0,8.11799947450963,7.12325347132567,8.395171243953957
1.76,0.0,8.119639369339724,7.123253471325518,8.395171243953941
1.7610000000000001,0.0,8.121300189190437,7.123253471325348,8.395171243953925
1.762,0.0,8.122981935719393,7.123253471325155,8.395171243953907
1.7630000000000001,0.0,8.12466192525222,7.12325347132494,8.395171243953886
1.764,0.0,8.126346022313625,7.1232534713247055,8.395171243953863
1.7650000000000001,0.0,8.128018056855163,7.123253471324444,8.395171243953838
1.766,0.0,8.12968285103439,7.123253471324153,8.39517124395381
1.7670000000000001,0.0,8.131325858485177,7.123253471323826,8.39517124395378
1.768,0.0,8.132941346974356,7.1232534713234585,8.395171243953747
1.7690000000000001,0.0,8.13453345920773,7.123253471323043,8.39517124395371
1.77,0.0,8.136088387906016,7.123253471322594,8.39517124395367
1.7710000000000001,0.0,8.137605948518404,7.123253471322088,8.395171243953623
1.772,0.0,8.139071267809834,7.12325347132153,8.395171243953579
1.7730000000000001,0.0,8.14047903388179,7.123253471320904,8.39517124395352
1.774,0.0,8.141832311002876,7.1232534713202185,8.395171243953461
1.7750000000000001,0.0,8.143124455725818,7.123253471319451,8.39517124395339
1.776,0.0,8.144344269932223,7.1232534713186,8.395171243953312
1.7770000000000001,0.0,8.145491643714237,7.123253471317659,8.39517124395323
1.778,0.0,8.14656252528588,7.123253471316618,8.395171243953135
1.7790000000000001,0.0,8.147543193242136,7.12325347131546,8.395171243953039
1.78,0.0,8.148445857932478,7.123253471314183,8.395171243952928
1.7810000000000001,0.0,8.14926579138402,7.1232534713127755,8.3951712439528
1.782,0.0,8.15000124917328,7.123253471311204,8.395171243952667
1.7830000000000001,0.0,8.150645739868038,7.123253471309483,8.395171243952518
1.784,0.0,8.151199431699167,7.123253471307579,8.395171243952355
1.7850000000000001,0.0,8.151660441264172,7.123253471305482,8.395171243952174
1.786,0.0,8.15203935176095,7.123253471303159,8.395171243951971
1.7870000000000001,0.0,8.152321701691733,7.1232534713006075,8.395171243951756
1.788,0.0,8.152518618877243,7.123253471297799,8.39517124395152
1.7890000000000001,0.0,8.152628698680727,7.123253471294692,8.395171243951252
1.79,0.0,8.152657909595229,7.123253471291288,8.39517124395096
1.7910000000000001,0.0,8.152600423953983,7.123253471287531,8.395171243950648
1.792,0.0,8.152470403099462,7.123253471283408,8.395171243950285
1.7930000000000001,0.0,8.152258963259765,7.123253471278875,8.395171243949898
1.794,0.0,8.151976520143162,7.123253471273908,8.395171243949488
1.7950000000000002,0.0,8.151632793506367,7.123253471268445,8.395171243949015
1.796,0.0,8.151220046331403,7.123253471262448,8.395171243948527
1.7970000000000002,0.0,8.150754106214968,7.123253471255877,8.395171243947969
1.798,0.0,8.15023821323823,7.123253471248686,8.395171243947358
1.7990000000000002,0.0,8.149677814055106,7.1232534712407976,8.395171243946706
1.8,0.0,8.149074777191936,7.123253471232166,8.395171243945986
1.8010000000000002,0.0,8.148439996365543,7.1232534712227285,8.395171243945196
1.802,0.0,8.14777276695771,7.123253471212399,8.395171243944333
1.8030000000000002,0.0,8.14708618023315,7.123253471201115,8.395171243943393
1.804,0.0,8.14639004474525,7.123253471188789,8.395171243942375
1.8050000000000002,0.0,8.145686254311395,7.1232534711753255,8.395171243941247
1.806,0.0,8.144972642495725,7.123253471160638,8.39517124394004
1.8070000000000002,0.0,8.144273712807973,7.123253471144616,8.395171243938707
1.808,0.0,8.14359243725688,7.123253471127153,8.39517124393726
1.8090000000000002,0.0,8.142930374761857,7.123253471108131,8.395171243935698
1.81,0.0,8.142292713403256,7.123253471087406,8.395171243933984
1.8110000000000002,0.0,8.141695575736879,7.123253471064851,8.395171243932127
1.812,0.0,8.14113882353118,7.123253471040315,8.395171243930111
1.8130000000000002,0.0,8.140621508825562,7.123253471013648,8.39517124392792
1.814,0.0,8.140161453927087,7.123253470984657,8.395171243925537
1.8150000000000002,0.0,8.139756990285601,7.123253470953167,8.395171243922961
1.816,0.0,8.139412722395326,7.1232534709189945,8.395171243920164
1.8170000000000002,0.0,8.139143580516157,7.123253470881908,8.395171243917144
1.818,0.0,8.138934676499968,7.123253470841693,8.395171243913852
1.8190000000000002,0.0,8.138794701248983,7.123253470798093,8.395171243910292
1.82,0.0,8.138733853048139,7.123253470750879,8.395171243906452
1.8210000000000002,0.0,8.138744847417291,7.1232534706997335,8.395171243902304
1.822,0.0,8.138831197043519,7.123253470644396,8.395171243897801
1.8230000000000002,0.0,8.13899005269788,7.123253470584541,8.395171243892952
1.824,0.0,8.139219595265509,7.123253470519826,8.395171243887706
1.8250000000000002,0.0,8.139520009631482,7.1232534704499075,8.395171243882045
1.826,0.0,8.139890437854639,7.123253470374369,8.395171243875945
1.8270000000000002,0.0,8.140316332959486,7.123253470292844,8.39517124386937
1.828,0.0,8.14079724974115,7.123253470204892,8.395171243862269
1.8290000000000002,0.0,8.141331997381595,7.123253470110039,8.39517124385462
1.83,0.0,8.141910063034773,7.123253470007808,8.3951712438464
1.8310000000000002,0.0,8.142518342155327,7.1232534698976835,8.395171243837543
1.832,0.0,8.143161808164837,7.12325346977911,8.395171243828026
1.8330000000000002,0.0,8.14382420531352,7.123253469651495,8.39517124381779
1.834,0.0,8.144501616409535,7.123253469514243,8.395171243806805
1.8350000000000002,0.0,8.145174730688021,7.123253469366685,8.395171243794987
1.836,0.0,8.14583610112503,7.12325346920813,8.395171243782318
1.8370000000000002,0.0,8.146480429952366,7.123253469037831,8.395171243768715
1.838,0.0,8.147091454251813,7.123253468855046,8.395171243754149
1.8390000000000002,0.0,8.147662398409304,7.123253468658933,8.395171243738519
1.84,0.0,8.148186564933209,7.123253468448621,8.395171243721784
1.8410000000000002,0.0,8.148655253882065,7.123253468223214,8.395171243703874
1.842,0.0,8.149057626589189,7.1232534679817325,8.395171243684693
1.8430000000000002,0.0,8.149381811966723,7.123253467723177,8.395171243664192
1.844,0.0,8.149621295663003,7.123253467446474,8.39517124364227
1.8450000000000002,0.0,8.1497627008576,7.123253467150484,8.395171243618847
1.846,0.0,8.1498040112928,7.123253466834047,8.395171243593838
1.8470000000000002,0.0,8.149734102385258,7.1232534664959015,8.39517124356713
1.848,0.0,8.149556662185663,7.123253466134748,8.395171243538643
1.8490000000000002,0.0,8.149264813647347,7.123253465749199,8.395171243508273
1.85,0.0,8.14886438095787,7.123253465337837,8.395171243475893
1.851,0.0,8.148343197055627,7.123253464899137,8.395171243441396
1.852,0.0,8.147708433966235,7.123253464431516,8.395171243404675
1.853,0.0,8.146959064667602,7.12325346393331,8.395171243365594
1.854,0.0,8.146093467871426,7.123253463402804,8.395171243324018
1.855,0.0,8.145119812660027,7.123253462838158,8.395171243279812
1.856,0.0,8.144046174595928,7.123253462237497,8.395171243232856
1.857,0.0,8.14287674234224,7.123253461598824,8.395171243182961
1.858,0.0,8.141622744198607,7.123253460920077,8.395171243130006
1.859,0.0,8.140293722836311,7.123253460199091,8.395171243073799
1.86,0.0,8.138887203082316,7.1232534594336245,8.395171243014213
1.861,0.0,8.137431702447033,7.1232534586213365,8.395171242951035
1.862,0.0,8.13593007939899,7.12325345775978,8.3951712428841
1.863,0.0,8.134392570806186,7.123253456846427,8.395171242813214
1.864,0.0,8.132843780699558,7.123253455878621,8.395171242738174
1.865,0.0,8.131288284076389,7.123253454853647,8.395171242658803
1.866,0.0,8.129739995163229,7.123253453768634,8.395171242574866
1.867,0.0,8.12822197467142,7.12325345262065,8.395171242486153
1.868,0.0,8.126732629094526,7.123253451406621,8.395171242392436
1.869,0.0,8.125296662148989,7.123253450123384,8.395171242293474
1.87,0.0,8.123916927369182,7.123253448767655,8.395171242189031
1.871,0.0,8.122618689222127,7.123253447336039,8.395171242078863
1.872,0.0,8.121407312232115,7.123253445825016,8.395171241962707
1.873,0.0,8.1202891398618,7.123253444230975,8.395171241840304
1.874,0.0,8.119281255681333,7.123253442550152,8.395171241711367
1.875,0.0,8.118384756895837,7.123253440778712,8.39517124157562
1.8760000000000001,0.0,8.117605977390724,7.123253438912656,8.395171241432775
1.877,0.0,8.116954081487814,7.12325343694789,8.395171241282537
1.8780000000000001,0.0,8.11643592174404,7.123253434880181,8.395171241124578
1.879,0.0,8.11605112569427,7.12325343270522,8.3951712409586
1.8800000000000001,0.0,8.115804657590262,7.123253430418517,8.395171240784286
1.881,0.0,8.115686326050637,7.123253428015519,8.395171240601295
1.8820000000000001,0.0,8.115705803519523,7.123253425491501,8.39517124040929
1.883,0.0,8.11584325683031,7.1232534228416675,8.395171240207913
1.8840000000000001,0.0,8.116112275538542,7.123253420061063,8.395171239996818
1.885,0.0,8.116488865247716,7.123253417144662,8.39517123977565
1.8860000000000001,0.0,8.116979661723384,7.123253414087273,8.395171239544016
1.887,0.0,8.11757202172093,7.123253410883641,8.395171239301554
1.8880000000000001,0.0,8.118259378275742,7.123253407528357,8.395171239047878
1.889,0.0,8.119021502170929,7.123253404015929,8.395171238782595
1.8900000000000001,0.0,8.119851076060812,7.123253400340758,8.395171238505291
1.891,0.0,8.120741808644897,7.123253396497132,8.39517123821558
1.8920000000000001,0.0,8.121673203771378,7.123253392479244,8.395171237913035
1.893,0.0,8.122641895687744,7.12325338828118,8.395171237597244
1.8940000000000001,0.0,8.123630791612943,7.123253383896963,8.395171237267776
1.895,0.0,8.124630478818146,7.123253379320487,8.39517123692422
1.8960000000000001,0.0,8.125630183255257,7.123253374545597,8.395171236566116
1.897,0.0,8.126614483454313,7.123253369566051,8.395171236193036
1.8980000000000001,0.0,8.12758100046436,7.123253364375514,8.395171235804543
1.899,0.0,8.128518899016084,7.123253358967607,8.395171235400174
1.9000000000000001,0.0,8.129414714350998,7.123253353335871,8.395171234979486
1.901,0.0,8.13026088801923,7.123253347473807,8.395171234542024
1.9020000000000001,0.0,8.131054798247067,7.123253341374856,8.39517123408733
1.903,0.0,8.131796185578114,7.1232533350324205,8.395171233614954
1.9040000000000001,0.0,8.132476463292015,7.123253328439868,8.395171233124426
1.905,0.0,8.1330973627657,7.123253321590537,8.395171232615299
1.9060000000000001,0.0,8.133658472690886,7.123253314477744,8.39517123208709
1.907,0.0,8.134155855360154,7.123253307094793,8.395171231539342
1.9080000000000001,0.0,8.134598667132291,7.123253299435001,8.39517123097161
1.909,0.0,8.134980815433588,7.123253291491663,8.395171230383419
1.9100000000000001,0.0,8.135313035849157,7.123253283258105,8.395171229774332
1.911,0.0,8.135601129046803,7.123253274727678,8.395171229143886
1.9120000000000001,0.0,8.135853655762466,7.123253265893755,8.395171228491613
1.913,0.0,8.136072620829946,7.123253256749771,8.3951712278171
1.9140000000000001,0.0,8.136264377428514,7.12325324728918,8.395171227119876
1.915,0.0,8.13644782393511,7.123253237505543,8.395171226399526
1.9160000000000001,0.0,8.136619045293173,7.123253227392454,8.39517122565561
1.917,0.0,8.136797948976723,7.123253216943621,8.395171224887713
1.9180000000000001,0.0,8.136994199239542,7.1232532061528255,8.395171224095412
1.919,0.0,8.137208955514778,7.1232531950139535,8.395171223278311
1.9200000000000002,0.0,8.13745515060348,7.1232531863809285,8.39517122580633
1.921,0.0,8.137741891680623,7.123253369679683,8.395171454813932
1.9220000000000002,0.0,8.138063627593244,7.123253888296463,8.395172078829624
1.923,0.0,8.13845024382753,7.123254796838709,8.395173161622656
1.9240000000000002,0.0,8.138887380317405,7.123256161380331,8.39517478039235
1.925,0.0,8.139389208522442,7.123258061630784,8.395177028326126
1.9260000000000002,0.0,8.139954997259984,7.12326059332796,8.395180017413272
1.927,0.0,8.14059074509868,7.123263870870051,8.395183881529077
1.9280000000000002,0.0,8.141304963609983,7.123268030268797,8.39518877988892
1.929,0.0,8.142082678965684,7.123273232509679,8.39519490097632
1.9300000000000002,0.0,8.142926327473916,7.123279667386024,8.3952024670257
1.931,0.0,8.14383993493858,7.123287557858439,8.395211739120386
1.9320000000000002,0.0,8.144816186675943,7.123297164984118,8.395223022958342
1.933,0.0,8.145852634748104,7.123308793459421,8.395236675335351
1.9340000000000002,0.0,8.14694816172001,7.123322797819702,8.39525311139722
1.935,0.0,8.148095357451073,7.123339589341461,8.395272812712706
1.9360000000000002,0.0,8.149283433703657,7.123359643691214,8.395296336219273
1.937,0.0,8.150509098688218,7.123383509364233,8.39532432409114
1.9380000000000002,0.0,8.15175851691566,7.1234118169522365,8.395357514575696
1.939,0.0,8.153037226580425,7.123445289275119,8.395396753838073
1.9400000000000002,0.0,8.154319585139556,7.123484752404054,8.395443008846229
1.941,0.0,8.155611836592158,7.123531147595865,8.39549738131861
1.9420000000000002,0.0,8.156891039725187,7.123585544147471,8.395561122744553
1.943,0.0,8.158165499893128,7.123649153167404,8.39563565047331
1.9440000000000002,0.0,8.159424773512402,7.123723342246865,8.395722564850217
1.945,0.0,8.160654972655829,7.123809650996487,8.395823667359972
1.9460000000000002,0.0,8.161855034989799,7.123909807396168,8.395940979714762
1.947,0.0,8.1630292006336,7.1240257448851665,8.396076763801055
1.9480000000000002,0.0,8.16416514981748,7.1241596200967034,8.396233542372412
1.949,0.0,8.1652584798441,7.124313831117052,8.396414120347044
1.9500000000000002,0.0,8.166310805571058,7.12449103612292,8.396621606538146
1.951,0.0,8.167321788118105,7.124694172223433,8.396859435613353
1.9520000000000002,0.0,8.168295843642857,7.124926474304635,8.397131390045686
1.953,0.0,8.169230878727092,7.125191493645055,8.397441621785
1.9540000000000002,0.0,8.170133404519945,7.125493116041894,8.397794673344135
1.955,0.0,8.17100745576507,7.125835579158135,8.39819549796078
1.9560000000000002,0.0,8.171859242848605,7.126223488773531,8.398649478463469
1.957,0.0,8.172698962759075,7.126661833595903,8.399162444439757
1.9580000000000002,0.0,8.173520382988482,7.127155998265813,8.399740687277099
1.959,0.0,8.17434539390284,7.127711774167406,8.400390972623873
1.9600000000000002,0.0,8.175182990660081,7.128335367641547,8.401120549798344
1.961,0.0,8.17603910685087,7.12903340518646,8.40193715766121
1.9620000000000002,0.0,8.17693177533691,7.129812935225098,8.402849026460329
1.963,0.0,8.177862800401321,7.130681426018989,8.403864875157657
1.9640000000000002,0.0,8.178850455831759,7.131646759316804,8.404993903758362
1.965,0.0,8.179903985096521,7.132717219341181,8.4062457801803
1.9660000000000002,0.0,8.181035334606312,7.13390147674166,8.407630621231192
1.967,0.0,8.182260646258907,7.135208567174665,8.4091589672998
1.9680000000000002,0.0,8.183583540934674,7.13664786421338,8.410841750416653
1.969,0.0,8.185021596669559,7.138229046341667,8.412690255400522
1.9700000000000002,0.0,8.186584159459121,7.139962057846645,8.414716073877829
1.971,0.0,8.188272624767427,7.141857063493607,8.416931051043312
1.9720000000000002,0.0,8.190105723134863,7.143924396944593,8.41934722512134
1.973,0.0,8.192099125205651,7.146174502966898,8.421976759587036
1.9740000000000002,0.0,8.19426117048824,7.148617873569675,8.424831868313905
1.975,0.0,8.19658992342998,7.15126497830382,8.427924733928341
1.9760000000000002,0.0,8.1990979053416,7.154126189061599,8.431267419769878
1.977,0.0,8.201789155858288,7.157211699816076,8.434871775977172
1.9780000000000002,0.0,8.204679348170744,7.160531441844775,8.438749340341722
1.979,0.0,8.207774116415642,7.1640949950848904,8.442911234691282
1.9800000000000002,0.0,8.211066558186793,7.1679114963674,8.447368057681654
1.981,0.0,8.214570224456597,7.171989545371423,8.452129774985224
1.982,0.0,8.21828402365623,7.17633710922747,8.457205607965554
1.983,0.0,8.22222169929644,7.180961426774933,8.462603922017301
1.984,0.0,8.226369115383065,7.1858689135452245,8.468332115826113
1.985,0.0,8.230744246987465,7.191065068593567,8.474396512863777
1.986,0.0,8.235343260648577,7.19655438433953,8.480802256475034
1.987,0.0,8.240170884844117,7.202340260595906,8.48755320993551
1.988,0.0,8.245220809598228,7.2084249239679,8.49465186286092
1.989,0.0,8.250496840311543,7.21480935378731,8.502099245326757
1.99,0.0,8.25599942602521,7.221493215710279,8.509894851014128
1.991,0.0,8.261724953000458,7.228474804050778,8.518036570630404
1.992,0.0,8.267675124023816,7.235750993847085,8.526520636764381
1.993,0.0,8.273849404048736,7.243317203564182,8.535341581224198
1.994,0.0,8.280234584504553,7.2511673692232455,8.544492205774645
1.995,0.0,8.286843341309208,7.25929393062173,8.553963567040165
1.996,0.0,8.293661114141946,7.267687830165235,8.563744976172261
1.997,0.0,8.300684774034767,7.276338524677862,8.573824013699145
1.998,0.0,8.307917792180966,7.285234010394174,8.58418655978296
1.999,0.0,8.315343333359516,7.294360861164616,8.594816839909864
2.0,0.003,8.322954193928224,7.303704279732026,8.605697485833382
2.001,0.003,8.330748949731051,7.313248161760711,8.61680961138646
2.0020000000000002,0.003,8.338715616486354,7.322975172126951,8.628132902575018
2.003,0.003,8.346845972519276,7.332866832811636,8.639645721170023
2.004,0.003,8.355130907008844,7.342903621576736,8.65132522082953
2.005,0.003,8.363561381292323,7.353065080459541,8.663147474610229
2.0060000000000002,0.003,8.37212960387607,7.363329932985064,8.675087612572597
2.007,0.003,8.380819255918672,7.373676208880032,8.687119968048409
2.008,0.003,8.389617598449375,7.3840813749735785,8.699218231025379
2.009,0.003,8.398505044194609,7.39452247089196,8.711355607014378
2.0100000000000002,0.003,8.407468910341613,7.404976248098189,8.72350497970013
2.011,0.003,8.416494111235098,7.415419310794017,8.735639075638886
2.012,0.003,8.425572123254986,7.425828257190779,8.747730629255182
2.013,0.003,8.434682004185435,7.436179819667497,8.759752546406158
2.0140000000000002,0.003,8.44380304595792,7.446451002369211,8.771678064823018
2.015,0.003,8.452934307379374,7.456619214854011,8.783480909806682
2.016,0.003,8.462037149733135,7.466662400472614,8.795135443644282
